date,iso,avg_rating,total_ratings,new_avg_rating,new_ratings,name,store,code
2023-08-28,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-09-04,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-09-11,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-09-18,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-09-25,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-10-02,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-10-09,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-10-16,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-10-23,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-10-30,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-11-06,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-11-13,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-11-20,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-11-27,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-12-04,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-12-11,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-12-18,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2023-12-25,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-01-01,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-01-08,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-01-15,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-01-22,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-01-29,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-02-05,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-02-12,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-02-19,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-02-26,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-03-04,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-03-11,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-03-18,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-03-25,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-04-01,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-04-08,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-04-15,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-04-22,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-04-29,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-05-06,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-05-13,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-05-20,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-05-27,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-06-03,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-06-10,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-06-17,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-06-24,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-07-01,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-07-08,ZA,0.0,0.0,0.0,0.0,Claude by Anthropic,google_play,Claude_google
2024-07-15,ZA,0.0,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-07-22,ZA,5.0,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-07-29,ZA,5.0,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-08-05,ZA,4.73,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-08-12,ZA,4.61,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-08-19,ZA,4.6,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-08-26,ZA,4.43,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-09-02,ZA,4.51,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-09-09,ZA,4.52,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-09-16,ZA,4.5,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-09-23,ZA,4.49,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-09-30,ZA,4.46,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-10-07,ZA,4.55,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-10-14,ZA,4.58,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-10-21,ZA,4.63,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-10-28,ZA,4.66,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-11-04,ZA,4.7,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-11-11,ZA,4.77,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-11-18,ZA,4.7,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-11-25,ZA,4.75,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-12-02,ZA,4.83,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-12-09,ZA,4.82,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-12-16,ZA,4.83,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-12-23,ZA,4.82,,0.0,,Claude by Anthropic,google_play,Claude_google
2024-12-30,ZA,4.81,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-01-06,ZA,4.81,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-01-13,ZA,4.77,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-01-20,ZA,4.77,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-01-27,ZA,4.74,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-02-03,ZA,4.76,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-02-10,ZA,4.71,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-02-17,ZA,4.76,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-02-24,ZA,4.71,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-03-03,ZA,4.62,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-03-10,ZA,4.62,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-03-17,ZA,4.6,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-03-24,ZA,4.5,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-03-31,ZA,4.47,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-04-07,ZA,4.54,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-04-14,ZA,4.5,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-04-21,ZA,4.5,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-04-28,ZA,4.55,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-05-05,ZA,4.57,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-05-12,ZA,4.63,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-05-19,ZA,4.48,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-05-26,ZA,4.48,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-06-02,ZA,4.53,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-06-09,ZA,4.55,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-06-16,ZA,4.7,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-06-23,ZA,4.8,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-06-30,ZA,4.78,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-07-07,ZA,4.83,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-07-14,ZA,4.75,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-07-21,ZA,4.73,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-07-28,ZA,4.66,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-08-04,ZA,4.69,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-08-11,ZA,4.63,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-08-18,ZA,4.6,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-08-25,ZA,4.53,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-09-01,ZA,4.55,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-09-08,ZA,4.59,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-09-15,ZA,4.58,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-09-22,ZA,4.48,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-09-29,ZA,4.43,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-10-06,ZA,4.46,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-10-13,ZA,4.49,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-10-20,ZA,4.36,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-10-27,ZA,4.46,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-11-03,ZA,4.39,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-11-10,ZA,4.59,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-11-17,ZA,4.65,,0.0,,Claude by Anthropic,google_play,Claude_google
2025-12-01,ZA,4.67,,0.0,,Claude by Anthropic,google_play,Claude_google
2022-12-26,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-01-02,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-01-09,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-01-16,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-01-23,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-01-30,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-02-06,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-02-13,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-02-20,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-02-27,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-03-06,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-03-13,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-03-20,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-03-27,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-04-03,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-04-10,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-04-17,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-04-24,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-05-01,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-05-08,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-05-15,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-05-22,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-05-29,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-06-05,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-06-12,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-06-19,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-06-26,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-07-03,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-07-10,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-07-17,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-07-24,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-07-31,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-08-07,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-08-14,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-08-21,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-08-28,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-09-04,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-09-11,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-09-18,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-09-25,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-10-02,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-10-09,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-10-16,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-10-23,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-10-30,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-11-06,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-11-13,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-11-20,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-11-27,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-12-04,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-12-11,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-12-18,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-12-25,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2024-01-01,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2024-01-08,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2024-01-15,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2024-01-22,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2024-01-29,AU,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2024-02-05,AU,0.0,,0.0,,Google Gemini,google_play,Gemini_google
2024-02-12,AU,0.0,,0.0,,Google Gemini,google_play,Gemini_google
2024-02-19,AU,0.0,,0.0,,Google Gemini,google_play,Gemini_google
2024-02-26,AU,0.0,,0.0,,Google Gemini,google_play,Gemini_google
2024-03-04,AU,0.0,,0.0,,Google Gemini,google_play,Gemini_google
2024-03-11,AU,0.0,,0.0,,Google Gemini,google_play,Gemini_google
2024-03-18,AU,0.0,,0.0,,Google Gemini,google_play,Gemini_google
2024-03-25,AU,4.0,,0.0,,Google Gemini,google_play,Gemini_google
2024-04-01,AU,4.2,,0.0,,Google Gemini,google_play,Gemini_google
2024-04-08,AU,4.2,,0.0,,Google Gemini,google_play,Gemini_google
2024-04-15,AU,4.2,,0.0,,Google Gemini,google_play,Gemini_google
2024-04-22,AU,4.24,,0.0,,Google Gemini,google_play,Gemini_google
2024-04-29,AU,4.29,,0.0,,Google Gemini,google_play,Gemini_google
2024-05-06,AU,4.26,,0.0,,Google Gemini,google_play,Gemini_google
2024-05-13,AU,4.24,,0.0,,Google Gemini,google_play,Gemini_google
2024-05-20,AU,4.15,,0.0,,Google Gemini,google_play,Gemini_google
2024-05-27,AU,4.08,,0.0,,Google Gemini,google_play,Gemini_google
2024-06-03,AU,4.01,,0.0,,Google Gemini,google_play,Gemini_google
2024-06-10,AU,4.14,,0.0,,Google Gemini,google_play,Gemini_google
2024-06-17,AU,4.08,,0.0,,Google Gemini,google_play,Gemini_google
2024-06-24,AU,4.12,,0.0,,Google Gemini,google_play,Gemini_google
2024-07-01,AU,3.96,,0.0,,Google Gemini,google_play,Gemini_google
2024-07-08,AU,3.8,,0.0,,Google Gemini,google_play,Gemini_google
2024-07-15,AU,3.9,,0.0,,Google Gemini,google_play,Gemini_google
2024-07-22,AU,4.03,,0.0,,Google Gemini,google_play,Gemini_google
2024-07-29,AU,4.11,,0.0,,Google Gemini,google_play,Gemini_google
2024-08-05,AU,4.05,,0.0,,Google Gemini,google_play,Gemini_google
2024-08-12,AU,4.08,,0.0,,Google Gemini,google_play,Gemini_google
2024-08-19,AU,4.29,,0.0,,Google Gemini,google_play,Gemini_google
2024-08-26,AU,4.34,,0.0,,Google Gemini,google_play,Gemini_google
2024-09-02,AU,4.23,,0.0,,Google Gemini,google_play,Gemini_google
2024-09-09,AU,4.23,,0.0,,Google Gemini,google_play,Gemini_google
2024-09-16,AU,4.3,,0.0,,Google Gemini,google_play,Gemini_google
2024-09-23,AU,4.31,,0.0,,Google Gemini,google_play,Gemini_google
2024-09-30,AU,4.31,,0.0,,Google Gemini,google_play,Gemini_google
2024-10-07,AU,4.36,,0.0,,Google Gemini,google_play,Gemini_google
2024-10-14,AU,4.32,,0.0,,Google Gemini,google_play,Gemini_google
2024-10-21,AU,4.3,,0.0,,Google Gemini,google_play,Gemini_google
2024-10-28,AU,4.32,,0.0,,Google Gemini,google_play,Gemini_google
2024-11-04,AU,4.29,,0.0,,Google Gemini,google_play,Gemini_google
2024-11-11,AU,4.26,,0.0,,Google Gemini,google_play,Gemini_google
2024-11-18,AU,4.26,,0.0,,Google Gemini,google_play,Gemini_google
2024-11-25,AU,4.26,,0.0,,Google Gemini,google_play,Gemini_google
2024-12-02,AU,4.24,,0.0,,Google Gemini,google_play,Gemini_google
2024-12-09,AU,4.25,,0.0,,Google Gemini,google_play,Gemini_google
2024-12-16,AU,4.34,,0.0,,Google Gemini,google_play,Gemini_google
2024-12-23,AU,4.36,,0.0,,Google Gemini,google_play,Gemini_google
2024-12-30,AU,4.34,,0.0,,Google Gemini,google_play,Gemini_google
2025-01-06,AU,4.34,,0.0,,Google Gemini,google_play,Gemini_google
2025-01-13,AU,4.3,,0.0,,Google Gemini,google_play,Gemini_google
2025-01-20,AU,4.32,,0.0,,Google Gemini,google_play,Gemini_google
2025-01-27,AU,4.34,,0.0,,Google Gemini,google_play,Gemini_google
2025-02-03,AU,4.42,,0.0,,Google Gemini,google_play,Gemini_google
2025-02-10,AU,4.6,,0.0,,Google Gemini,google_play,Gemini_google
2025-02-17,AU,4.54,,0.0,,Google Gemini,google_play,Gemini_google
2025-02-24,AU,4.53,,0.0,,Google Gemini,google_play,Gemini_google
2025-03-03,AU,4.5,,0.0,,Google Gemini,google_play,Gemini_google
2025-03-10,AU,4.51,,0.0,,Google Gemini,google_play,Gemini_google
2025-03-17,AU,4.51,,0.0,,Google Gemini,google_play,Gemini_google
2025-03-24,AU,4.51,,0.0,,Google Gemini,google_play,Gemini_google
2025-03-31,AU,4.53,,0.0,,Google Gemini,google_play,Gemini_google
2025-04-07,AU,4.52,,0.0,,Google Gemini,google_play,Gemini_google
2025-04-14,AU,4.51,,0.0,,Google Gemini,google_play,Gemini_google
2025-04-21,AU,4.51,,0.0,,Google Gemini,google_play,Gemini_google
2025-04-28,AU,4.49,,0.0,,Google Gemini,google_play,Gemini_google
2025-05-05,AU,4.49,,0.0,,Google Gemini,google_play,Gemini_google
2025-05-12,AU,4.44,,0.0,,Google Gemini,google_play,Gemini_google
2025-05-19,AU,4.41,,0.0,,Google Gemini,google_play,Gemini_google
2025-05-26,AU,4.35,,0.0,,Google Gemini,google_play,Gemini_google
2025-06-02,AU,4.38,,0.0,,Google Gemini,google_play,Gemini_google
2025-06-09,AU,4.38,,0.0,,Google Gemini,google_play,Gemini_google
2025-06-16,AU,4.37,,0.0,,Google Gemini,google_play,Gemini_google
2025-06-23,AU,4.36,,0.0,,Google Gemini,google_play,Gemini_google
2025-06-30,AU,4.33,,0.0,,Google Gemini,google_play,Gemini_google
2025-07-07,AU,4.33,,0.0,,Google Gemini,google_play,Gemini_google
2025-07-14,AU,4.34,,0.0,,Google Gemini,google_play,Gemini_google
2025-07-21,AU,4.35,,0.0,,Google Gemini,google_play,Gemini_google
2025-07-28,AU,4.37,,0.0,,Google Gemini,google_play,Gemini_google
2025-08-04,AU,4.4,,0.0,,Google Gemini,google_play,Gemini_google
2025-08-11,AU,4.41,,0.0,,Google Gemini,google_play,Gemini_google
2025-08-18,AU,4.41,,0.0,,Google Gemini,google_play,Gemini_google
2025-08-25,AU,4.43,,0.0,,Google Gemini,google_play,Gemini_google
2025-09-01,AU,4.45,,0.0,,Google Gemini,google_play,Gemini_google
2025-09-08,AU,4.44,,0.0,,Google Gemini,google_play,Gemini_google
2025-09-15,AU,4.47,,0.0,,Google Gemini,google_play,Gemini_google
2025-09-22,AU,4.49,,0.0,,Google Gemini,google_play,Gemini_google
2025-09-29,AU,4.48,,0.0,,Google Gemini,google_play,Gemini_google
2025-10-06,AU,4.49,,0.0,,Google Gemini,google_play,Gemini_google
2025-10-13,AU,4.5,,0.0,,Google Gemini,google_play,Gemini_google
2025-10-20,AU,4.5,,0.0,,Google Gemini,google_play,Gemini_google
2025-10-27,AU,4.49,,0.0,,Google Gemini,google_play,Gemini_google
2025-11-03,AU,4.5,,0.0,,Google Gemini,google_play,Gemini_google
2025-11-10,AU,4.48,,0.0,,Google Gemini,google_play,Gemini_google
2025-11-17,AU,4.48,,0.0,,Google Gemini,google_play,Gemini_google
2025-12-01,AU,4.47,,0.0,,Google Gemini,google_play,Gemini_google
2022-12-26,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-01-02,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-01-09,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-01-16,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-01-23,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-01-30,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-02-06,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-02-13,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-02-20,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-02-27,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-03-06,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-03-13,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-03-20,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-03-27,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-04-03,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-04-10,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-04-17,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-04-24,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-05-01,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-05-08,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-05-15,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-05-22,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-05-29,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
2023-06-05,BR,0.0,0.0,0.0,0.0,Google Gemini,google_play,Gemini_google
